month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-065,316.64,291.83,24.81,True,1.085,4,N/A,Finance other line,8.0,0-30,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-047,279.05,271.56,7.49,True,1.028,4,N/A,Finance other line,31.0,31-60,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-044,260.95,234.92,26.03,True,1.111,4,N/A,Finance other line,17.0,0-30,Wyoming,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-067,258.2,250.25,7.95,True,1.032,4,N/A,Finance other line,,,Oregon,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-095,255.5,242.32,13.18,True,1.054,4,N/A,Finance other line,,,Michigan,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-019,228.89,224.7,4.19,True,1.019,4,N/A,Finance other line,,,New Mexico,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-027,206.6,191.57,15.03,True,1.078,4,N/A,Finance other line,,,Colorado,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-049,205.88,191.47,14.41,True,1.075,4,N/A,Finance other line,36.0,31-60,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-084,201.09,190.54,10.55,True,1.055,4,N/A,Finance other line,,,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-054,198.18,183.77,14.41,True,1.078,4,N/A,Finance other line,,,Oregon,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-098,197.56,186.61,10.95,True,1.059,4,N/A,Finance other line,,,Minnesota,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-040,187.97,176.84,11.13,True,1.063,4,N/A,Finance other line,,,Arizona,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-012,187.9,186.04,1.86,True,1.01,4,N/A,Finance other line,,,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-016,183.56,172.33,11.23,True,1.065,4,N/A,Finance other line,,,Ohio,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-100,179.18,171.44,7.74,True,1.045,4,N/A,Finance other line,29.0,0-30,North Carolina,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-066,177.02,172.19,4.83,True,1.028,4,N/A,Finance other line,,,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-069,172.72,167.65,5.07,True,1.03,4,N/A,Finance other line,,,Virginia,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-014,169.89,159.99,9.9,True,1.062,4,N/A,Finance other line,,,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-081,167.65,165.99,1.66,True,1.01,4,N/A,Finance other line,,,Alabama,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-076,167.59,159.48,8.11,True,1.051,4,N/A,Finance other line,,,Colorado,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-031,162.53,150.14,12.39,True,1.082,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-106,162.36,160.75,1.61,True,1.01,4,N/A,Finance other line,,,Minnesota,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-102,145.42,135.01,10.41,True,1.077,4,N/A,Finance other line,36.0,31-60,Washington,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-107,143.61,135.02,8.59,True,1.064,4,N/A,Finance other line,,,Georgia,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-101,137.96,133.36,4.6,True,1.035,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-109,136.43,135.08,1.35,True,1.01,4,N/A,Finance other line,3.0,0-30,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-060,131.82,125.67,6.15,True,1.049,4,N/A,Finance other line,,,Minnesota,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-045,127.02,125.76,1.26,True,1.01,4,N/A,Finance other line,,,Maryland,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-052,123.25,116.43,6.82,True,1.059,4,N/A,Finance other line,,,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-077,122.29,120.54,1.75,True,1.015,4,N/A,Finance other line,,,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-003,121.89,113.9,7.99,True,1.07,4,N/A,Finance other line,,,North Carolina,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-062,121.69,120.49,1.2,True,1.01,4,N/A,Finance other line,,,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-037,120.76,119.56,1.2,True,1.01,4,N/A,Finance other line,,,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-082,120.69,111.28,9.41,True,1.085,4,N/A,Finance other line,,,Rhode Island,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-063,117.98,105.77,12.21,True,1.115,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-018,117.31,113.79,3.52,True,1.031,4,N/A,Finance other line,,,Minnesota,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-073,113.56,105.83,7.73,True,1.073,4,N/A,Finance other line,29.0,0-30,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-032,103.96,97.89,6.07,True,1.062,4,N/A,Finance other line,15.0,0-30,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-024,102.33,98.5,3.83,True,1.039,4,N/A,Finance other line,,,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-057,102.11,94.69,7.42,True,1.078,4,N/A,Finance other line,24.0,0-30,Washington,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-104,101.15,91.14,10.01,True,1.11,4,N/A,Finance other line,18.0,0-30,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-011,100.28,97.88,2.4,True,1.025,4,N/A,Finance other line,0.0,0-30,Oregon,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-026,96.27,90.76,5.51,True,1.061,4,N/A,Finance other line,,,New Mexico,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-007,92.85,85.88,6.97,True,1.081,4,N/A,Finance other line,,,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-013,92.54,89.26,3.28,True,1.037,4,N/A,Finance other line,27.0,0-30,Utah,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-030,91.94,87.79,4.15,True,1.047,4,N/A,Finance other line,,,Wyoming,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-033,90.93,85.15,5.78,True,1.068,4,N/A,Finance other line,,,Kansas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-015,82.31,73.62,8.69,True,1.118,4,N/A,Finance other line,32.0,31-60,Maine,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-075,82.2,78.14,4.06,True,1.052,4,N/A,Finance other line,,,South Carolina,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-017,80.97,78.44,2.53,True,1.032,4,N/A,Finance other line,30.0,0-30,Kansas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-087,78.68,75.52,3.16,True,1.042,4,N/A,Finance other line,35.0,31-60,Virginia,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-042,74.29,72.97,1.32,True,1.018,4,N/A,Finance other line,,,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-025,72.8,69.91,2.89,True,1.041,4,N/A,Finance other line,,,Rhode Island,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-080,70.71,66.56,4.15,True,1.062,4,N/A,Finance other line,,,Florida,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-072,70.65,69.95,0.7,True,1.01,4,N/A,Finance other line,,,Wyoming,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-088,70.61,68.68,1.93,True,1.028,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-004,68.5,66.56,1.94,True,1.029,4,N/A,Finance other line,,,Oregon,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-053,68.05,64.8,3.25,True,1.05,4,N/A,Finance other line,28.0,0-30,Tennessee,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-056,66.97,63.49,3.48,True,1.055,4,N/A,Finance other line,2.0,0-30,Indiana,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-108,66.33,61.77,4.56,True,1.074,4,N/A,Finance other line,,,Montana,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-021,66.07,60.22,5.85,True,1.097,4,N/A,Finance other line,,,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-099,65.89,63.46,2.43,True,1.038,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-034,64.15,61.74,2.41,True,1.039,4,N/A,Finance other line,,,Nevada,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-009,60.73,58.36,2.37,True,1.041,4,N/A,Finance other line,,,Colorado,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-028,57.31,55.8,1.51,True,1.027,4,N/A,Finance other line,,,Michigan,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-041,53.26,49.15,4.11,True,1.084,4,N/A,Finance other line,34.0,31-60,New Mexico,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-070,52.19,50.83,1.36,True,1.027,4,N/A,Finance other line,,,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-090,51.45,47.22,4.23,True,1.09,4,N/A,Finance other line,2.0,0-30,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-086,50.17,47.88,2.29,True,1.048,4,N/A,Finance other line,,,Wisconsin,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-002,47.97,44.74,3.23,True,1.072,4,N/A,Finance other line,30.0,0-30,Wisconsin,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-096,44.28,42.51,1.77,True,1.042,4,N/A,Finance other line,,,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-091,43.46,41.54,1.92,True,1.046,4,N/A,Finance other line,,,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-089,43.25,40.6,2.65,True,1.065,4,N/A,Finance other line,33.0,31-60,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-103,42.69,39.62,3.07,True,1.078,4,N/A,Finance other line,1.0,0-30,Michigan,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-074,39.97,38.48,1.49,True,1.039,4,N/A,Finance other line,12.0,0-30,Missouri,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-094,36.01,34.53,1.48,True,1.043,4,N/A,Finance other line,,,Utah,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-008,33.96,31.89,2.07,True,1.065,4,N/A,Finance other line,,,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-097,29.62,28.69,0.93,True,1.032,4,N/A,Finance other line,46.0,31-60,Utah,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-059,27.7,26.26,1.44,True,1.055,4,N/A,Finance other line,,,Pennsylvania,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-083,25.6,23.45,2.15,True,1.092,4,N/A,Finance other line,,,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-092,24.51,24.2,0.31,True,1.013,4,N/A,Finance other line,13.0,0-30,Idaho,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-001,18.09,16.9,1.19,True,1.07,4,N/A,Finance other line,,,Maryland,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-050,18.08,17.79,0.29,True,1.016,4,N/A,Finance other line,,,Ohio,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,WeWork,E-202506-OT-068,17.29,16.98,0.31,True,1.019,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-023,12.59,12.47,0.12,True,1.01,4,N/A,Finance other line,2.0,0-30,Florida,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-043,11.56,10.38,1.18,True,1.114,4,N/A,Finance other line,,,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-064,11.5,10.53,0.97,True,1.092,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-051,7.94,7.72,0.22,True,1.028,4,N/A,Finance other line,,,Indiana,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,UPS,E-202506-OT-093,7.13,6.6,0.53,True,1.08,4,N/A,Finance other line,27.0,0-30,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-005,7.03,6.43,0.6,True,1.093,4,N/A,Finance other line,26.0,0-30,Alaska,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-048,4.57,4.52,0.05,True,1.01,4,N/A,Finance other line,,,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-079,4.2,4.13,0.07,True,1.018,4,N/A,Finance other line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-010,3.56,3.52,0.04,True,1.01,4,N/A,Finance other line,,,Massachusetts,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202506-OT-035,2.73,2.51,0.22,True,1.09,4,N/A,Finance other line,49.0,31-60,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,FedEx,E-202506-OT-078,1.57,1.5,0.07,True,1.049,4,N/A,Finance other line,,,Illinois,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,Staples,E-202506-OT-061,1.51,1.4,0.11,True,1.08,4,N/A,Finance other line,,,Missouri,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,other,Other,LegalCo,E-202506-OT-058,0.35,0.35,0.0,True,1.01,4,N/A,Finance other line,,,Alabama,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-058,3609.37,3573.63,35.74,True,1.01,4,Accountant,Finance payroll line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-049,3119.02,2964.78,154.24,True,1.052,4,Analyst,Finance payroll line,,,Florida,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-002,2129.99,2087.74,42.25,True,1.02,4,Analyst,Finance payroll line,,,Michigan,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-059,1473.79,1454.0,19.79,True,1.014,4,Analyst,Finance payroll line,,,Ohio,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-017,1297.13,1204.12,93.01,True,1.077,4,Controller,Finance payroll line,,,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-007,1224.5,1177.66,46.84,True,1.04,4,Analyst,Finance payroll line,,,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-057,1169.42,1120.34,49.08,True,1.044,4,Analyst,Finance payroll line,,,Florida,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-060,1133.67,1076.34,57.33,True,1.053,4,Analyst,Finance payroll line,,,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-066,1034.47,965.15,69.32,True,1.072,4,Analyst,Finance payroll line,,,Michigan,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-056,1012.07,939.49,72.58,True,1.077,4,Controller,Finance payroll line,,,Connecticut,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-036,994.85,937.65,57.2,True,1.061,4,Accountant,Finance payroll line,,,California,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-001,953.99,915.15,38.84,True,1.042,4,Analyst,Finance payroll line,,,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-048,951.43,939.79,11.64,True,1.012,4,Analyst,Finance payroll line,21.0,0-30,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-035,918.87,909.77,9.1,True,1.01,4,Analyst,Finance payroll line,0.0,0-30,North Dakota,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-009,917.91,852.86,65.05,True,1.076,4,Analyst,Finance payroll line,,,Kansas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-040,894.25,815.72,78.53,True,1.096,4,Controller,Finance payroll line,34.0,31-60,Wisconsin,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-018,887.37,852.42,34.95,True,1.041,4,Accountant,Finance payroll line,31.0,31-60,Illinois,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-039,854.03,845.57,8.46,True,1.01,4,Analyst,Finance payroll line,,,Texas,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-015,847.59,839.2,8.39,True,1.01,4,Analyst,Finance payroll line,,,Maryland,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-026,847.54,816.53,31.01,True,1.038,4,Controller,Finance payroll line,39.0,31-60,Alabama,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-041,828.51,776.38,52.13,True,1.067,4,Analyst,Finance payroll line,,,Missouri,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-055,815.61,788.04,27.57,True,1.035,4,Analyst,Finance payroll line,,,Florida,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-006,814.21,791.41,22.8,True,1.029,4,Analyst,Finance payroll line,,,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-004,775.15,732.74,42.41,True,1.058,4,Analyst,Finance payroll line,25.0,0-30,Arizona,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-037,746.25,719.88,26.37,True,1.037,4,Accountant,Finance payroll line,,,Wyoming,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-061,739.43,710.19,29.24,True,1.041,4,Analyst,Finance payroll line,,,Kentucky,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-064,683.66,653.33,30.33,True,1.046,4,Controller,Finance payroll line,,,Colorado,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-013,639.48,621.12,18.36,True,1.03,4,Analyst,Finance payroll line,0.0,0-30,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-033,623.88,579.97,43.91,True,1.076,4,Analyst,Finance payroll line,,,North Carolina,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-024,493.31,462.06,31.25,True,1.068,4,Accountant,Finance payroll line,23.0,0-30,South Carolina,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Gusto,E-202506-PA-019,485.34,462.31,23.03,True,1.05,4,Accountant,Finance payroll line,0.0,0-30,New Jersey,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-027,478.16,468.67,9.49,True,1.02,4,Accountant,Finance payroll line,11.0,0-30,South Carolina,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-030,442.66,438.28,4.38,True,1.01,4,Analyst,Finance payroll line,33.0,31-60,Nevada,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-065,416.05,402.72,13.33,True,1.033,4,Accountant,Finance payroll line,,,New York,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-050,402.4,372.85,29.55,True,1.079,4,Accountant,Finance payroll line,39.0,31-60,Kentucky,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-062,398.74,372.37,26.37,True,1.071,4,Accountant,Finance payroll line,34.0,31-60,Oregon,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Rippling,E-202506-PA-029,339.89,326.27,13.62,True,1.042,4,Controller,Finance payroll line,12.0,0-30,Vermont,69300.21,-1660750.1428472167
2025-06-01,Finance,expense,N/A,payroll,Payroll,Workday,E-202506-PA-021,338.51,319.25,19.26,True,1.06,4,Analyst,Finance payroll line,32.0,31-60,Tennessee,69300.21,-1660750.1428472167
